kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
11754553,K00775.02,Kepler-52 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.8774163,1.49E-05,-1.49E-05,176.3759,1.47E-03,-1.47E-03,0.041,0.409,-0.041,2.0805,0.0517,-0.0517,1.31E+03,3.77E+01,-3.77E+01,2.16,9.00E-02,-1.10E-01,553,,,22.18,3.97,-3.59,38.7,1,q1_q17_dr25_tce,4126,82,-82,4.661,0.022,-0.022,0.615,0.027,-0.029,286.73804,49.97575,15.095
11754553,K00775.03,Kepler-52 d,CONFIRMED,CANDIDATE,1,0,0,0,0,36.4454001,1.81E-04,-1.81E-04,151.60125,3.92E-03,-3.92E-03,0.028,0.437,-0.028,4.007,0.126,-0.126,1.12E+03,5.34E+01,-5.34E+01,1.99,9.00E-02,-9.00E-02,332,,,2.88,0.51,-0.47,21.7,3,q1_q17_dr25_tce,4126,82,-82,4.661,0.022,-0.022,0.615,0.027,-0.029,286.73804,49.97575,15.095
11812062,K00776.01,Kepler-673 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.728732147,9.36E-07,-9.36E-07,171.793255,1.95E-04,-1.95E-04,0.558,0.13,-0.149,2.683,0.035,-0.035,5.23E+03,1.85E+01,-1.85E+01,6.02,1.22E+00,-5.20E-01,1023,,,258.34,162.58,-65.21,345.2,1,q1_q17_dr25_tce,5497,166,-149,4.577,0.034,-0.136,0.809,0.164,-0.07,290.78574,50.054119,15.523
11818800,K00777.01,,CANDIDATE,CANDIDATE,0.999,0,0,0,0,40.4195037,1.14E-04,-1.14E-04,173.56469,2.22E-03,-2.22E-03,0.911,5.567,-0.118,3.362,0.14,-0.14,6.26E+03,2.30E+02,-2.30E+02,7.51,1.12E+00,-9.10E-01,467,,,11.29,5.67,-3.57,36.9,1,q1_q17_dr25_tce,5446,179,-163,4.507,0.116,-0.105,0.781,0.116,-0.095,294.31686,50.080231,15.487
11853255,K00778.01,Kepler-674 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.243380573,2.67E-06,-2.67E-06,170.679233,9.00E-04,-9.00E-04,0.915,0.009,-0.63,1.1196,0.0384,-0.0384,8.22E+02,2.56E+01,-2.56E+01,1.99,1.00E-01,-1.20E-01,822,,,107.6,21.47,-20.32,38.9,1,q1_q17_dr25_tce,4149,82,-91,4.698,0.024,-0.027,0.564,0.03,-0.033,285.17621,50.149818,15.135
11909839,K00779.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,10.40599802,2.52E-06,-2.52E-06,177.197466,1.90E-04,-1.90E-04,0.324,0.061,-0.075,6.5036,0.0145,-0.0145,1.45E+04,2.24E+01,-2.24E+01,11.23,2.92E+00,-1.95E+00,833,,,113.94,90.01,-45.01,745.2,1,q1_q17_dr25_tce,5746,173,-173,4.393,0.18,-0.198,0.924,0.241,-0.16,289.23553,50.241001,15.562
11918099,K00780.01,Kepler-675 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.337437946,1.95E-06,-1.95E-06,171.761982,6.59E-04,-6.59E-04,0.28,0.189,-0.28,1.9982,0.0271,-0.0271,9.71E+02,1.37E+01,-1.37E+01,2.34,1.70E-01,-9.00E-02,1070,,,311.16,69.46,-40.17,82.4,1,q1_q17_dr25_tce,5005,79,-79,4.595,0.012,-0.064,0.765,0.055,-0.028,293.83331,50.23035,15.334
11918099,K00780.02,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,7.2406612,1.62E-05,-1.62E-05,137.75545,2.00E-03,-2.00E-03,1.198,49.85,-0.258,0.558,0.171,-0.171,5.56E+02,4.41E+01,-4.41E+01,19.45,1.40E+00,-7.10E-01,734,,,68.63,15.32,-8.86,13.7,2,q1_q17_dr25_tce,5005,79,-79,4.595,0.012,-0.064,0.765,0.055,-0.028,293.83331,50.23035,15.334
9579641,K00115.03,,CANDIDATE,CANDIDATE,0.871,0,0,0,0,3.43591631,4.73E-05,-4.73E-05,132.6624,1.10E-02,-1.10E-02,0.624,0.037,-0.476,3.133,0.407,-0.407,2.32E+01,3.40E+00,-3.40E+00,0.55,8.00E-02,-7.00E-02,1272,,,617.61,251.11,-186.88,8.7,3,q1_q17_dr25_tce,5779,104,-115,4.339,0.132,-0.108,1.087,0.157,-0.142,287.88733,46.276241,12.791
11923270,K00781.01,Kepler-676 b,CONFIRMED,CANDIDATE,1,0,0,0,0,11.59822233,1.41E-05,-1.41E-05,180.395376,9.23E-04,-9.23E-04,0.679,0.187,-0.47,2.5237,0.052,-0.052,2.80E+03,4.63E+01,-4.63E+01,2.65,2.10E-01,-2.90E-01,396,,,5.82,1.49,-1.63,71,1,q1_q17_dr25_tce,3688,73,-91,4.79,0.05,-0.045,0.473,0.037,-0.051,296.22195,50.28722,15.937
11960862,K00782.01,Kepler-677 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.575315881,3.73E-06,-3.73E-06,173.634044,4.55E-04,-4.55E-04,0.39,0.065,-0.306,4.3084,0.0306,-0.0306,2.79E+03,1.49E+01,-1.49E+01,5.31,1.50E+00,-8.10E-01,1015,,,251.38,209.1,-91.63,221.1,1,q1_q17_dr25_tce,5992,162,-180,4.415,0.105,-0.195,0.989,0.28,-0.151,290.09805,50.321609,15.312
12020329,K00783.01,Kepler-678 b,CONFIRMED,CANDIDATE,1,0,0,0,0,7.275040844,4.68E-06,-4.68E-06,169.994217,5.07E-04,-5.07E-04,0.547,0.052,-0.229,7.5377,0.0681,-0.0681,3.00E+03,1.15E+01,-1.15E+01,4.86,1.05E+00,-3.70E-01,833,,,113.64,75.31,-28.97,312.1,1,q1_q17_dr25_tce,5485,164,-180,4.556,0.028,-0.161,0.867,0.187,-0.067,295.45529,50.49456,15.08
12066335,K00784.01,Kepler-231 c,CONFIRMED,CANDIDATE,1,0,0,0,0,19.27153892,4.15E-05,-4.15E-05,186.77093,1.82E-03,-1.82E-03,0.031,0.36,-0.031,2.7594,0.0551,-0.0551,1.22E+03,3.53E+01,-3.53E+01,1.93,1.00E-01,-1.20E-01,393,,,5.66,1.13,-1.06,37.1,1,q1_q17_dr25_tce,4077,81,-81,4.702,0.027,-0.027,0.56,0.03,-0.034,293.97336,50.53191,15.385
12066335,K00784.02,Kepler-231 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.06524317,1.49E-05,-1.49E-05,136.28906,1.19E-03,-1.19E-03,0.628,0.003,-0.478,1.369,0.0393,-0.0393,1.05E+03,3.92E+01,-3.92E+01,1.91,1.00E-01,-1.20E-01,488,,,13.43,2.69,-2.5,30.3,2,q1_q17_dr25_tce,4077,81,-81,4.702,0.027,-0.027,0.56,0.03,-0.034,293.97336,50.53191,15.385
12070811,K00785.01,Kepler-679 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.3935651,3.93E-05,-3.93E-05,178.74725,2.45E-03,-2.45E-03,0.883,0.033,-0.64,3.8896,0.0834,-0.0834,9.17E+02,2.91E+01,-2.91E+01,2.66,5.40E-01,-2.30E-01,677,,,49.68,31.16,-12.97,35.8,1,q1_q17_dr25_tce,5557,166,-166,4.603,0.034,-0.128,0.75,0.152,-0.065,296.02133,50.56778,15.505
8395660,K00116.02,Kepler-106 e,CONFIRMED,CANDIDATE,0.998,0,0,0,0,43.84439721,9.61E-05,-9.61E-05,151.93538,1.92E-03,-1.92E-03,0.852,0.039,-0.585,6.802,0.119,-0.119,6.15E+02,7.70E+00,-7.70E+00,2.87,4.30E-01,-3.00E-01,531,,,18.77,7.98,-4.8,83.7,2,q1_q17_dr25_tce,5854,105,-117,4.406,0.09,-0.11,1.012,0.154,-0.103,300.86398,44.337551,12.882
3120431,K00798.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,3.341913228,9.95E-06,-9.95E-06,171.63943,2.47E-03,-2.47E-03,1.213,11.28,-0.141,3.813,0.12,-0.12,7.25E+02,2.13E+01,-2.13E+01,21.55,3.54E+00,-1.89E+00,1032,,,268.67,145.91,-70.67,39,1,q1_q17_dr25_tce,5295,175,-159,4.551,0.049,-0.105,0.811,0.133,-0.071,292.31595,38.27029,15.629
3246984,K00799.01,,FALSE POSITIVE,FALSE POSITIVE,0.773,0,0,1,0,1.626630225,1.02E-06,-1.02E-06,169.820171,4.87E-04,-4.87E-04,1.26,4.827,-0.043,2.1145,0.0285,-0.0285,1.62E+03,1.90E+01,-1.90E+01,32.43,9.00E+00,-4.83E+00,1547,,,1355.88,1105.99,-486.6,103.6,1,q1_q17_dr25_tce,5735,155,-172,4.41,0.124,-0.186,0.973,0.27,-0.145,294.36819,38.31028,15.279
3342970,K00800.01,Kepler-234 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.711504086,3.80E-06,-3.80E-06,170.03417,1.11E-03,-1.11E-03,0.023,0.405,-0.023,3.0099,0.0423,-0.0423,8.38E+02,1.45E+01,-1.45E+01,3.12,1.02E+00,-3.40E-01,1420,,,960.79,931.74,-309.76,64.5,1,q1_q17_dr25_tce,6214,174,-239,4.442,0.054,-0.216,1.076,0.353,-0.118,291.65353,38.494659,15.541
3342970,K00800.02,Kepler-234 c,CONFIRMED,CANDIDATE,1,0,0,0,0,7.21203748,1.55E-05,-1.55E-05,172.81782,1.63E-03,-1.63E-03,0.012,0.394,-0.012,4.0491,0.058,-0.058,9.50E+02,1.95E+01,-1.95E+01,3.32,1.09E+00,-3.60E-01,1025,,,260.58,252.7,-84.01,51.5,2,q1_q17_dr25_tce,6214,174,-239,4.442,0.054,-0.216,1.076,0.353,-0.118,291.65353,38.494659,15.541
12459725,K00789.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,14.1798187,1.64E-04,-1.64E-04,171.50237,7.60E-03,-7.60E-03,0.1601,0.2975,-0.16,2.505,0.315,-0.315,4.60E+02,5.19E+01,-5.19E+01,1.88,7.10E-01,-1.40E-01,711,,,60.35,67.75,-14.34,11.2,,,5799,161,-168,4.539,0.027,-0.275,0.878,0.333,-0.065,291.0448,51.321671,15.727
12470844,K00790.01,Kepler-233 b,CONFIRMED,CANDIDATE,1,0,0,0,0,8.47237911,1.56E-05,-1.56E-05,174.16212,1.49E-03,-1.49E-03,0.022,0.378,-0.022,2.7245,0.0484,-0.0484,1.12E+03,2.67E+01,-2.67E+01,2.59,3.70E-01,-2.20E-01,751,,,75.44,35.44,-19.3,47.6,1,q1_q17_dr25_tce,5354,159,-159,4.587,0.032,-0.104,0.788,0.113,-0.066,296.36652,51.319519,15.339
12470844,K00790.02,Kepler-233 c,CONFIRMED,CANDIDATE,0.989,0,0,0,0,60.4189369,5.04E-04,-5.04E-04,181.16367,6.25E-03,-6.25E-03,0.094,0.359,-0.094,5.039,0.184,-0.184,9.31E+02,4.96E+01,-4.96E+01,2.36,3.40E-01,-2.00E-01,390,,,5.49,2.58,-1.4,20.1,2,q1_q17_dr25_tce,5354,159,-159,4.587,0.032,-0.104,0.788,0.113,-0.066,296.36652,51.319519,15.339
12644822,K00791.01,Kepler-682 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.61190435,6.65E-06,-6.65E-06,180.892284,4.13E-04,-4.13E-04,0.55,0.065,-0.128,5.1497,0.0592,-0.0592,6.11E+03,2.76E+01,-2.76E+01,7.4,2.20E+00,-7.30E-01,753,,,76.15,66.33,-21.39,277.2,1,q1_q17_dr25_tce,5795,156,-173,4.508,0.039,-0.208,0.919,0.273,-0.091,289.11221,51.737381,15.14
2440757,K00792.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,1.433769925,7.41E-07,-7.41E-07,170.403536,3.97E-04,-3.97E-04,1.268,5.652,-0.123,1.8868,0.0232,-0.0232,1.98E+03,2.04E+01,-2.04E+01,46.58,8.01E+00,-8.00E+00,1920,,,3209.29,1411.94,-1136.62,112.6,1,q1_q17_dr25_tce,6017,72,-90,4.22,0.156,-0.117,1.339,0.23,-0.23,290.84369,37.728828,15.122
2445129,K00793.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,10.31872301,2.85E-05,-2.85E-05,173.31543,2.24E-03,-2.24E-03,1.215,59.52,-0.463,3.836,0.121,-0.121,8.72E+02,2.64E+01,-2.64E+01,28.59,8.61E+00,-3.69E+00,876,,,139.26,125.69,-46.77,38.2,1,q1_q17_dr25_tce,5927,176,-193,4.409,0.084,-0.196,1.06,0.319,-0.137,291.84891,37.713501,15.065
2713049,K00794.01,Kepler-683 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.539183147,5.07E-06,-5.07E-06,169.67494,1.60E-03,-1.60E-03,0.238,0.198,-0.238,2.4282,0.0559,-0.0559,3.82E+02,1.14E+01,-1.14E+01,2.06,2.90E-01,-2.80E-01,1332,,,743.09,290.34,-212.44,38.9,1,q1_q17_dr25_tce,5519,82,-74,4.35,0.126,-0.103,1.062,0.154,-0.14,291.43997,37.905659,15.026
3114167,K00795.01,Kepler-684 b,CONFIRMED,CANDIDATE,1,0,0,0,0,6.770300385,9.54E-06,-9.54E-06,170.57662,1.08E-03,-1.08E-03,0.838,0.083,-0.589,2.0844,0.0454,-0.0454,1.30E+03,2.97E+01,-2.97E+01,2.77,4.60E-01,-1.50E-01,812,,,102.87,53.88,-21.24,50.8,1,q1_q17_dr25_tce,5653,166,-166,4.656,0.028,-0.112,0.679,0.112,-0.037,290.87051,38.273628,15.591
3114661,K00796.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,1,0.444291966,9.70E-08,-9.70E-08,169.865406,1.69E-04,-1.69E-04,1.258,0.334,-0.141,2.0792,0.0115,-0.0115,1.10E+04,4.59E+01,-4.59E+01,27.51,3.46E+00,-1.73E+00,1836,,,2706.26,1149.42,-599.58,299.7,1,q1_q17_dr25_tce,5255,156,-156,4.678,0.028,-0.083,0.636,0.08,-0.04,290.99689,38.28492,15.748
3115833,K00797.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,10.181584,6.19E-06,-6.19E-06,177.141891,4.83E-04,-4.83E-04,0.92,0.007,-0.005,3.5089,0.0331,-0.0331,5.74E+03,5.32E+01,-5.32E+01,7.73,2.17E+00,-7.20E-01,812,,,102.91,86.75,-28.91,183.6,1,q1_q17_dr25_tce,5988,179,-197,4.541,0.048,-0.192,0.836,0.234,-0.078,291.28195,38.241669,15.657
4139816,K00812.02,Kepler-235 d,CONFIRMED,CANDIDATE,1,0,0,0,0,20.06036336,5.84E-05,-5.84E-05,147.46554,2.41E-03,-2.41E-03,0.556,0.323,-0.368,3.3203,0.0754,-0.0754,1.49E+03,4.51E+01,-4.51E+01,1.96,1.30E-01,-1.60E-01,361,,,4,0.89,-0.9,35.2,2,q1_q17_dr25_tce,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07913,39.27832,15.954
4139816,K00812.03,Kepler-235 e,CONFIRMED,CANDIDATE,1,0,0,0,0,46.1842039,2.65E-04,-2.65E-04,165.23729,4.30E-03,-4.30E-03,0.013,0.415,-0.013,4.758,0.13,-0.13,1.39E+03,5.64E+01,-5.64E+01,1.83,1.20E-01,-1.50E-01,273,,,1.32,0.29,-0.3,26,3,q1_q17_dr25_tce,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07913,39.27832,15.954
8395660,K00116.04,Kepler-106 d,CONFIRMED,CANDIDATE,0.952,0,0,0,0,23.9800854,2.00E-04,-2.00E-04,147.537,6.47E-03,-6.47E-03,0.95,0.004,-0.66,5.351,0.177,-0.177,1.04E+02,6.50E+00,-6.50E+00,1.31,2.00E-01,-1.30E-01,649,,,41.94,17.84,-10.73,17.1,4,q1_q17_dr25_tce,5854,105,-117,4.406,0.09,-0.11,1.012,0.154,-0.103,300.86398,44.337551,12.882
4139816,K00812.04,Kepler-235 c,CONFIRMED,CANDIDATE,0.994,0,0,0,0,7.82502168,3.89E-05,-3.89E-05,136.54995,4.36E-03,-4.36E-03,0.708,0.234,-0.487,2.186,0.12,-0.12,5.21E+02,3.64E+01,-3.64E+01,1.2,8.00E-02,-1.00E-01,494,,,14.05,3.1,-3.19,15.9,4,q1_q17_dr25_tce,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07913,39.27832,15.954
4275191,K00813.01,Kepler-688 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.895936525,7.71E-07,-7.71E-07,170.527552,1.57E-04,-1.57E-04,0.524,0.069,-0.237,2.3111,0.0302,-0.0302,8.54E+03,2.95E+01,-2.95E+01,7.34,1.53E+00,-6.50E-01,1005,,,241.62,155.31,-64.19,370.8,1,q1_q17_dr25_tce,5557,167,-167,4.592,0.034,-0.136,0.774,0.161,-0.069,294.65524,39.308361,15.725
4476123,K00814.01,Kepler-689 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,22.36646466,9.76E-05,-9.76E-05,175.45862,3.54E-03,-3.54E-03,0.4,0.066,-0.4,5.228,0.122,-0.122,9.87E+02,3.51E+01,-3.51E+01,2.32,3.80E-01,-1.60E-01,536,,,19.45,10.29,-4.56,32.1,1,q1_q17_dr25_tce,5395,160,-160,4.615,0.032,-0.104,0.734,0.122,-0.052,294.71063,39.52174,15.583
3351888,K00801.01,Kepler-685 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.625522174,1.58E-07,-1.58E-07,170.8266564,7.61E-05,-7.61E-05,0.076,0.022,-0.076,2.38963,0.00338,-0.00338,7.97E+03,1.18E+01,-1.18E+01,9.73,1.41E+00,-1.42E+00,1579,,,1467.41,576.36,-452.24,799.7,1,q1_q17_dr25_tce,5539,83,-74,4.322,0.137,-0.1,1.106,0.161,-0.161,293.87192,38.422939,15.001
3453214,K00802.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,19.62034692,3.73E-06,-3.73E-06,181.881819,1.48E-04,-1.48E-04,0.458,0.08,-0.165,2.0038,0.0292,-0.0292,2.17E+04,8.50E+01,-8.50E+01,13.6,1.82E+00,-9.20E-01,643,,,40.39,14.34,-7.31,340.5,1,q1_q17_dr25_tce,5710,76,-85,4.492,0.048,-0.112,0.905,0.121,-0.061,293.81619,38.563568,15.562
3554600,K00803.01,,FALSE POSITIVE,FALSE POSITIVE,0,1,0,1,0,7.544039,1.02E-04,-1.02E-04,171.7982,1.05E-02,-1.05E-02,1.175,33.63,-0.911,6.222,0.731,-0.731,3.23E+02,2.82E+01,-2.82E+01,17.47,4.12E+00,-1.65E+00,838,,,116.46,81.18,-31.91,14.2,2,q1_q17_dr25_tce,5657,152,-169,4.567,0.038,-0.152,0.824,0.194,-0.078,293.94116,38.601101,15.559
3641726,K00804.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,9.02930689,1.65E-05,-1.65E-05,177.20422,1.42E-03,-1.42E-03,0.024,0.401,-0.024,3.1449,0.0528,-0.0528,1.02E+03,2.19E+01,-2.19E+01,2.57,4.40E-01,-2.60E-01,757,,,77.75,43.01,-22.28,53.9,1,q1_q17_dr25_tce,5349,167,-167,4.526,0.063,-0.108,0.82,0.141,-0.082,290.33362,38.72823,15.387
3734868,K00805.01,,FALSE POSITIVE,FALSE POSITIVE,0.053,0,1,0,0,10.32803571,3.76E-06,-3.76E-06,174.581054,3.06E-04,-3.06E-04,0.281,0.04,-0.064,7.7915,0.0272,-0.0272,1.69E+04,3.18E+01,-3.18E+01,13.28,3.64E+00,-2.41E+00,843,,,119.31,98.49,-48.58,636.8,1,q1_q17_dr25_tce,5627,169,-169,4.359,0.18,-0.18,1.024,0.28,-0.186,287.69675,38.886452,15.646
3832474,K00806.01,Kepler-30 d,CONFIRMED,CANDIDATE,1,0,0,0,0,143.2063047,2.35E-04,-2.35E-04,154.23552,1.30E-03,-1.30E-03,0.379,0.073,-0.273,8.9302,0.0961,-0.0961,1.06E+04,8.24E+01,-8.24E+01,8.9,8.20E-01,-3.80E-01,308,,,2.14,0.59,-0.35,138.8,2,q1_q17_dr25_tce,5485,98,-120,4.556,0.014,-0.081,0.867,0.079,-0.037,285.28363,38.947281,15.403
8395660,K00116.03,Kepler-106 b,CONFIRMED,CANDIDATE,0.95,0,0,0,0,6.164876,4.64E-05,-4.64E-05,135.63916,6.61E-03,-6.61E-03,0.646,0.323,-0.43,3.262,0.186,-0.186,5.58E+01,4.30E+00,-4.30E+00,0.79,1.30E-01,-8.00E-02,1021,,,256.35,109.03,-65.57,14.4,3,q1_q17_dr25_tce,5854,105,-117,4.406,0.09,-0.11,1.012,0.154,-0.103,300.86398,44.337551,12.882
3832474,K00806.02,Kepler-30 c,CONFIRMED,CANDIDATE,0.745,0,0,0,0,60.32494216,3.21E-05,-3.21E-05,243.892578,4.23E-04,-4.23E-04,0.224,0.067,-0.146,6.6188,0.0327,-0.0327,2.03E+04,6.40E+01,-6.40E+01,12.19,1.11E+00,-5.20E-01,411,,,6.77,1.89,-1.09,347.2,1,q1_q17_dr25_tce,5485,98,-120,4.556,0.014,-0.081,0.867,0.079,-0.037,285.28363,38.947281,15.403
3832474,K00806.03,Kepler-30 b,CONFIRMED,CANDIDATE,,0,0,0,0,29.1598615,2.53E-04,-2.53E-04,150.69922,7.18E-03,-7.18E-03,0.3619,0.0945,-0.3618,4.803,0.2,-0.2,4.88E+02,4.35E+01,-4.35E+01,1.91,2.00E-01,-7.00E-02,524,,,17.85,5.61,-2.68,11.6,,,5485,99,-112,4.556,0.014,-0.094,0.867,0.092,-0.034,285.28363,38.947281,15.403
3836375,K00807.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,1.540397253,2.70E-06,-2.70E-06,170.50479,1.50E-03,-1.50E-03,1.225,6.813,-0.101,2.1541,0.0846,-0.0846,8.16E+02,2.57E+01,-2.57E+01,25.69,7.44E+00,-2.33E+00,1470,,,1105.68,965.56,-306.98,38.8,1,q1_q17_dr25_tce,5663,171,-188,4.53,0.036,-0.204,0.915,0.265,-0.083,286.92639,38.921631,15.974
3838486,K00808.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,0,1,1,2.99025443,1.17E-05,-1.17E-05,171.9834,3.09E-03,-3.09E-03,0.014,0.334,-0.014,5.414,0.113,-0.113,5.89E+02,1.41E+01,-1.41E+01,1.7,1.00E-01,-1.50E-01,918,,,168.45,43.55,-45.45,48.5,1,q1_q17_dr25_tce,4667,140,-154,4.578,0.048,-0.028,0.731,0.042,-0.063,287.74881,38.92955,15.842
3935914,K00809.01,Kepler-686 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.594745374,1.13E-07,-1.13E-07,170.6483505,5.79E-05,-5.79E-05,0.514,0.022,-0.037,1.9604,0.0106,-0.0106,1.50E+04,2.03E+01,-2.03E+01,11.3,3.09E+00,-1.33E+00,1539,,,1329.42,1067.75,-412.98,1009.3,1,q1_q17_dr25_tce,5934,160,-178,4.491,0.065,-0.195,0.893,0.244,-0.105,285.21381,39.027481,15.53
3940418,K00810.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,4.783002698,5.43E-06,-5.43E-06,170.508434,9.43E-04,-9.43E-04,0.003,0.425,-0.003,2.335,0.0332,-0.0332,1.01E+03,1.66E+01,-1.66E+01,2.5,3.40E-01,-1.90E-01,886,,,145.48,66.39,-35.12,70.6,1,q1_q17_dr25_tce,5170,155,-155,4.574,0.026,-0.097,0.807,0.111,-0.06,287.09399,39.060719,15.119
4049131,K00811.01,Kepler-687 b,CONFIRMED,CANDIDATE,1,0,0,0,0,20.50588921,3.21E-05,-3.21E-05,181.43428,1.22E-03,-1.22E-03,0.26,0.151,-0.26,4.0595,0.0481,-0.0481,2.11E+03,3.10E+01,-3.10E+01,3.41,2.80E-01,-3.10E-01,518,,,17.06,5.47,-4.61,78.5,1,q1_q17_dr25_tce,4905,148,-148,4.544,0.072,-0.044,0.761,0.063,-0.07,289.31543,39.153278,15.398
4139816,K00812.01,Kepler-235 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.340218842,3.18E-06,-3.18E-06,171.979062,7.50E-04,-7.50E-04,0.466,0.002,-0.437,1.9104,0.0318,-0.0318,1.63E+03,2.66E+01,-2.66E+01,2.03,1.30E-01,-1.70E-01,656,,,43.73,9.67,-9.92,71.6,1,q1_q17_dr25_tce,3950,70,-86,4.754,0.042,-0.031,0.493,0.033,-0.04,286.07913,39.27832,15.954
5287983,K00828.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,1,0,2.507089906,2.40E-06,-2.40E-06,171.002455,8.35E-04,-8.35E-04,1.255,16.5,-0.349,2.0067,0.0427,-0.0427,1.34E+03,2.47E+01,-2.47E+01,30.26,9.57E+00,-3.19E+00,1326,,,730.47,699.82,-230.11,64.9,1,q1_q17_dr25_tce,5926,184,-226,4.506,0.054,-0.216,0.939,0.297,-0.099,295.37805,40.493401,15.555
5358241,K00829.01,Kepler-53 b,CONFIRMED,CANDIDATE,1,0,0,0,0,18.64932728,5.20E-05,-5.20E-05,174.771,2.24E-03,-2.24E-03,0.08,0.329,-0.08,4.4056,0.0687,-0.0687,8.94E+02,2.09E+01,-2.09E+01,3.12,4.70E-01,-2.80E-01,701,,,57.13,22.99,-12.26,46.1,1,q1_q17_dr25_tce,5775,78,-78,4.405,0.066,-0.123,1.053,0.161,-0.094,290.46176,40.562462,15.386
10875245,K00117.02,Kepler-107 c,CONFIRMED,CANDIDATE,1,0,0,0,0,4.90144976,1.07E-05,-1.07E-05,138.60548,1.75E-03,-1.75E-03,0.529,0.021,-0.46,4.1654,0.0585,-0.0585,1.41E+02,2.90E+00,-2.90E+00,1.7,8.00E-02,-5.00E-02,1262,,,598.74,84.12,-66.83,50.6,3,q1_q17_dr25_tce,5847,64,-75,4.191,0.02,-0.018,1.402,0.063,-0.046,297.02826,48.208611,12.487
5358241,K00829.02,Kepler-53 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,9.75192101,4.83E-05,-4.83E-05,138.78608,3.60E-03,-3.60E-03,0.949,0.028,-0.673,4.793,0.181,-0.181,4.18E+02,1.62E+01,-1.62E+01,2.76,4.30E-01,-2.40E-01,870,,,135.66,54.6,-29.09,28.5,3,q1_q17_dr25_tce,5775,78,-78,4.405,0.066,-0.123,1.053,0.161,-0.094,290.46176,40.562462,15.386
5358241,K00829.03,Kepler-53 c,CONFIRMED,CANDIDATE,1,0,0,0,0,38.5576546,1.77E-04,-1.77E-04,163.85063,4.07E-03,-4.07E-03,0.911,0.025,-0.663,5.794,0.199,-0.199,9.93E+02,2.68E+01,-2.68E+01,4.02,6.20E-01,-3.60E-01,550,,,21.71,8.73,-4.66,39.7,2,q1_q17_dr25_tce,5775,78,-78,4.405,0.066,-0.123,1.053,0.161,-0.094,290.46176,40.562462,15.386
5358624,K00830.01,Kepler-428 b,CONFIRMED,CANDIDATE,0.99,0,0,0,0,3.525632539,1.50E-07,-1.50E-07,170.0479951,3.33E-05,-3.33E-05,0.12,0.006,-0.084,2.59959,0.00079,-0.00079,2.23E+04,1.31E+01,-1.31E+01,11.58,9.00E-01,-4.80E-01,975,,,213.12,50.79,-29.54,1996.7,1,q1_q17_dr25_tce,5150,82,-82,4.572,0.02,-0.064,0.793,0.062,-0.033,290.58173,40.5774,15.224
